Unnamed: 0.1,Unnamed: 0,title,Label
32945,32945,French foreign minister to travel to Libya to push peace deal,1
32946,32946,"India PM plans cabinet revamp, some ministers offer to quit: sources",1
32947,32947,German legal experts say Poland has no right to WW2 reparations: report,1
32948,32948,Car bomb kills four Libyan troops at checkpoint: security sources,1
32949,32949,Nigeria asks Britain for gear to fight Islamists: Johnson,1
32950,32950,German Social Democrats say election race still open despite weak polls,1
32951,32951,Huge WW2 bomb to be defused close to German gold reserves,1
32952,32952,"South Sudan's sacked army chief 'confined' to Juba home, minister says",1
32953,32953,U.N. calls on Iran to resolve prisoner hunger strike,1
32954,32954,North Korea sentences South Korean reporters to death over review of book about country,1
32955,32955,"Holocaust survivor celebrates bar mitzvah in Israel, 80 years later",1
32956,32956,"Rohingya women, children die in desperate boat escape from Myanmar",1
32957,32957,'Strong' Franco-British defense relationship won't be hit by Brexit: Fallon says,1
32958,32958,Arsonists attack building used by controversial Russian director,1
32959,32959,"After North Korea missile, Britain and Japan agree closer security ties",1
32960,32960,France unveils labor reforms in first step to re-shaping economy,1
32961,32961,Somalia hands over ONLF rebel leader to Ethiopia: group,1
32962,32962,"U.S. pressure or not, U.N. nuclear watchdog sees no need to check Iran military sites",1
32963,32963,"Despite derision, Britain's PM May might well be able to carry on... for now",1
32964,32964,"Russia gears up for major war games, neighbors watch with unease",1
32965,32965,Heavy civilian casualties in Raqqa from air strikes: U.N.,1
32966,32966,German minister favors longer ban on Syrian refugees bringing families,1
32967,32967,Japan seeks funds to boost missile ranges days after North Korea threat,1
32968,32968,"After Taiwan alarm, China says air force drills were routine",1
32969,32969,Several wounded after blast hits bus in Turkey's Izmir,1
32970,32970,Campaign hits TV screens as Australian same-sex marriage vote looms,1
32971,32971,"Japan's Abe, UK May pledge cooperation on North Korea threat",1
32972,32972,U.S.-led jets strike in Syria to block Islamic State evacuation deal,1
32973,32973,U.S. conducts missile defense test off Hawaii coast,1
32974,32974,"Trial against Guatemalan president's brother, son begins",1
32975,32975,Thousands more Rohingya flee to border as Myanmar violence flares,1
32976,32976,"In call with Saudi king, Trump urges end to Qatar dispute: White House",1
32977,32977,"France's Macron says his job not 'cool', cites talks with Turkey's Erdogan",1
32978,32978,"Frankfurt to evacuate 60,000 people to defuse British WWII bomb",1
32979,32979,Rebels say South Sudan's use of Uganda territory could spread instability,1
32980,32980,Guatemala top court sides with U.N. graft unit in fight with president,1
32981,32981,"France sees talks on post-Iran nuclear deal, ballistic missile use",1
32982,32982,"Sore at Macron's 'dictatorship' criticism, Venezuela blasts France",1
32983,32983,'Gates of Hell': Iraqi army says fighting near Tal Afar worse than Mosul,1
32984,32984,British princes mark anniversary of Diana's death with garden visit,1
32985,32985,"Stung by reputation, Taiwan looks to turn corner on money laundering",1
32986,32986,"At least 11 Afghan civilians killed in air strike, local official says",1
32987,32987,U.S. send extra fighters to police Baltic skies during Russian exercise,1
32988,32988,PM May seeks to ease Japan's Brexit fears during trade visit,1
32989,32989,Qatar says no sign Arab states willing to negotiate over boycott,1
32990,32990,Trump attacking freedom of the press: U.N. rights boss,1
32991,32991,Jordan border crossing with Iraq to reopen in major boost to ties,1
32992,32992,Lebanon finds soldiers' bodies after retaking Islamic State-held area,1
32993,32993,Spanish archaeologists dig up more civil war dead from mass graves,1
32994,32994,Flamboyant Hong Kong businessman David Tang dies aged 63,1
32995,32995,Japan's Aso retracts Hitler comment after criticism,1
32996,32996,"South Korea's Moon, Japan's Abe agree to raise pressure to max on North Korea",1
32997,32997,Vietnam's Facebook dissidents test the limits of Communist state,1
32998,32998,Message from North Korean missile over Japan 'loud and clear': Trump,1
32999,32999,North Korea says launched Hwasong-12 rocket to counter South Korea-U.S. drills: KCNA,1
33000,33000,Iran rejects U.S. demand for U.N. visit to military sites,1
33001,33001,Rouhani says IAEA unlikely to accept U.S. demand for Iran military site inspection,1
33002,33002,Iraq's Kirkuk province to vote in Kurdish independence referendum,1
33003,33003,Britain asks for U.N. Security Council to discuss Myanmar violence,1
33004,33004,"UAE criticizes 'colonial' role of Iran, Turkey in Syria",1
33005,33005,"Germany keen to avoid new 'ice age' in ties between Russia, West",1
33006,33006,Juncker blasts Britain for 'huge' unanswered Brexit questions,1
33007,33007,Thailand's Buddhism chief removed after pressure from religious groups,1
33008,33008,U.N. must take 'serious' action against North Korea over missile: Nikki Haley,1
33009,33009,"Losing immunity, German anti-immigrant party's co-head may face perjury charge",1
33010,33010,Digging dung: South Africa's amaBhungane heaps pressure on Zuma,1
33011,33011,EU urges swifter Brexit talks as London seeks 'flexibility',1
33012,33012,U.N. nuclear watchdog opens uranium bank in Kazakhstan,1
33013,33013,"Europeans, Africans agree renewed push to tackle migrant crisis",1
33014,33014,"Exclusive: Bloomberg charity scrutinized by India for anti-tobacco funding, lobbying - documents",1
33015,33015,India and China agree to end border standoff,1
33016,33016,Kazakh president names two new deputy PMs,1
33017,33017,TPP countries consider amendments to stalled trade deal: sources,1
33018,33018,Myanmar army battles Rohingya insurgents; thousands flee,1
33019,33019,South Korea says strongly condemns North Korea missile launch,1
33020,33020,Colombia halts Cano-Limon pipeline after rebel attack: sources,1
33021,33021,Colombia protests what it says was Venezuelan military incursion over border,1
33022,33022,"In war-torn Darfur, new U.S. aid chief stresses need for humanitarian access",1
33023,33023,Armed men destroy two dozen logging trucks in Chile indigenous dispute,1
33024,33024,"Canada's Trudeau shuffles cabinet, focuses on aboriginal woes",1
33025,33025,Majority of people in France now dissatisfied with Macron: poll,1
33026,33026,"Exclusive: U.S.-backed Raqqa battle should end in two months, says senior SDF commander",1
33027,33027,German admits selling gun to Munich attack shooter,1
33028,33028,"German killer nurse suspected of 84 more murders, police say",1
33029,33029,Poland tells EU its overhaul of judiciary in line with EU standards,1
33030,33030,Kabul mosque attack: four-year-old called to safety,1
33031,33031,Hard-right German party tells Trump to tweet less,1
33032,33032,"U.N. panel urges Russia to fight racism by neo-Nazis, in sports",1
33033,33033,Hostility grows towards Syrian refugees in Lebanon,1
33034,33034,China says sanctions won't help as Trump targets Venezuela,1
33035,33035,Exclusive: India and Pakistan hit by spy malware - cybersecurity firm,1
33036,33036,Ireland calls for realism from UK on border issue in latest Brexit talks,1
33037,33037,Former Uzbek leader's daughter to resign as ambassador,1
33038,33038,U.S. navy recovers remains of all sailors missing after USS McCain collision,1
33039,33039,"After decades of war, Colombia's FARC rebels debut political party",1
33040,33040,Father of Philippine Islamist militant leaders dies in government custody,1
33041,33041,Merkel has no regrets over refugee policy despite political cost,1
33042,33042,"Dozens killed, wounded by car bomb in Afghan province",1
33043,33043,Canadian pastor escaped execution due to foreign citizenship: CBC,1
33044,33044,"After deadly protests, Indian states in lockdown for 'godman's' rape sentencing",1
33045,33045,Three missing after Japan military helicopter loses contact over Sea of Japan,1
33046,33046,Thousands of Rohingya flee for Bangladesh as fresh violence erupts in Myanmar,1
33047,33047,New law needed to allow torture victims to sue Afghan government: activists,1
33048,33048,"Explain your results, beaten Angola party head tells electoral commission",1
33049,33049,U.S. journalist among 19 killed in South Sudan fighting: rebels,1
33050,33050,"North Korea tests short-range missiles as South Korea, U.S. conduct drills",1
33051,33051,Saudi-led force admits strike in Yemen's capital hit civilians,1
33052,33052,Italy's interior minister meets Libyan mayors over people smuggling,1
33053,33053,"After Yemeni air strike, little girl is family's only survivor",1
33054,33054,Man with sword injures police outside UK Queen's palace,1
33055,33055,Chinese government advisor says more Mandarin needed to fight poverty,1
33056,33056,Thousands rally for gay marriage in Australia ahead of vote,1
33057,33057,More than a thousand turn Philippine funeral to protest against war on drugs,1
33058,33058,"U.S. Black Hawk helicopter crashes off Yemen, one service member missing",1
33059,33059,Prosecutors target Guatemala president over campaign financing,1
33060,33060,Belgian soldiers shoot dead knife attacker in Brussels,1
33061,33061,At least 71 killed in Myanmar as Rohingya insurgents stage major attack,1
33062,33062,Saudi cleric condemns inter-Muslim conflict ahead of pilgrimage,1
33063,33063,Suicide attack on Kabul Shi'ite mosque kills at least 30,1
33064,33064,Shot and dumped by a pigsty: a schoolboy killed in Philippines drugs war,1
33065,33065,"In stinging attack, France's Macron says Poland isolating itself in Europe",1
33066,33066,Vatican prepared in case of Barcelona-style attack: Swiss Guard chief,1
33067,33067,"In photos, North Korea signals a more powerful ICBM in the works",1
33068,33068,Indian protests after 'godman' convicted of rape kill 29,1
33069,33069,Spain to push EU leaders for better counter-terrorism coordination,1
33070,33070,Slovak government leaders strike new coalition deal to defuse crisis,1
33071,33071,Indian court's privacy ruling is blow to government,1
33072,33072,Britain will not pay 'a penny more' than it thinks right to leave EU: Boris Johnson,1
33073,33073,Brexit bill gets bigger as euro strengthens,1
33074,33074,Morocco's 'mule' women scratch a living on Spanish enclave border,1
33075,33075,"In their best red stilettos, German transvestites stomp on AfD",1
33076,33076,Samsung leader Jay Y. Lee given five-year jail sentence for bribery,1
33077,33077,Thailand's ousted PM Yingluck has fled abroad: sources,1
33078,33078,Illegal miners in South Africa swallow gold in condoms,1
33079,33079,Downfall of ex-Samsung strategy chief leaves 'salarymen' disillusioned,1
33080,33080,Slain Philippine teenager's family files murder complaint against police,1
33081,33081,China says nothing will stop its long-range air force drills,1
33082,33082,"U.N. condemns attack on Myanmar security forces, calls for calm",1
33083,33083,Russian nuclear bombers fly near North Korea in rare show of force,1
33084,33084,Thai immigration police chief says no information Yingluck has fled country,1
33085,33085,"Colombia FARC rebels include boots, kitchen supplies in list of assets",1
33086,33086,New Zealand to increase military personnel in Afghanistan by three,1
33087,33087,"British foreign secretary visits Libyan strongman, backs ceasefire",1
33088,33088,Guatemalan prosecutors to probe parties over campaign financing,1
33089,33089,Turkey will never be EU member under Erdogan: Germany's Gabriel,1
33090,33090,Clashes in Rome as police evict refugee squatters from square,1
33091,33091,"'Let's get emotional' says German SPD, struggling to oust Merkel",1
33092,33092,Poland will not change its stance on EU's posted workers directive: PM,1
33093,33093,"Defense Secretary Mattis promises support to Ukraine, says reviewing lethal aid",1
33094,33094,Qatar enacts law to protect foreign domestic workers,1
33095,33095,Indonesians uncover syndicate spreading hate speech online: police,1
33096,33096,'Safer than London!' North Korea opens door to Russian tourists,1
33097,33097,"As guns fall silent, Benghazi residents return to battered homes",1
33098,33098,Venezuela's injured activists struggle to heal,1
33099,33099,India's push to broaden use of its biometric database,1
33100,33100,Finnish police release one knife attack suspect,1
33101,33101,"As Syria war tightens, U.S. and Russia military hotlines humming",1
33102,33102,U.N. calls for pause in air strikes to spare civilians in Syria's Raqqa,1
33103,33103,EU citizens leaving UK pushes down net migration after Brexit vote,1
33104,33104,Excessive force won't solve Myanmar's Rohingya crisis: Annan panel,1
33105,33105,Britain to study effect of foreign students on economy,1
33106,33106,Turkish nationalist leader says Iraqi Kurdish referendum a potential reason for war,1
33107,33107,Barcelona balances security and freedom after deadly attacks,1
33108,33108,"Cambodia accuses U.S. of political interference, calls U.S. democracy 'bloody and brutal'",1
33109,33109,Australian government faces uncertain two months after court delays citizenship hearing,1
33110,33110,Vietnam calls for Southeast Asian unity amid South China Sea tension,1
33111,33111,Canada frets over possible huge surge in asylum-seekers: sources,1
33112,33112,Poland asks EU to drop legal case against Warsaw over migrant quotas,1
33113,33113,Brazil's Lula says party may field someone else in 2018,1
33114,33114,"South Koreans practice in case of North Korea attack, but with little urgency",1
33115,33115,Venezuela ex-prosecutor says she has evidence of Maduro corruption,1
33116,33116,Netanyahu to Putin: Israel may act to curb Iran's clout in Syria,1
33117,33117,Former Libyan prime minister freed after abduction in Tripoli,1
33118,33118,Britain outlines plans to break free of European Court after Brexit,1
33119,33119,"Trump must be respected as U.S. president, says Germany's Merkel",1
33120,33120,Pakistan rejects role of 'scapegoat for U.S. failures' in Afghanistan,1
33121,33121,Romanian president opposes plans for judicial overhaul,1
33122,33122,"Iran, Saudi Arabia to exchange diplomatic visits: Iranian foreign minister",1
33123,33123,Danish police identify torso as missing submarine journalist,1
33124,33124,"Typhoon batters Hong Kong and south China, three dead in Macau",1
33125,33125,Poland to allocate additional $55 bllion on defense by 2032: deputy minister,1
33126,33126,"Pro-Houthi fighters call powerful Yemen ally 'evil', escalating feud",1
33127,33127,Germany's Schulz says he would demand U.S. withdraw nuclear arms,1
33128,33128,Blunt instrument? What a list of banned articles says about China's censors,1
33129,33129,Saudi police release teenager detained for dancing in street,1
33130,33130,"The People's Princess, Britons work to keep memory alive",1
33131,33131,"Argentina labor unions protest job losses, Macri policies",1
33132,33132,Exclusive: U.S. to withhold up to $290 million in Egypt aid,1
33133,33133,"U.S., North Korea clash at U.N. forum over nuclear weapons",1
33134,33134,"Mata Pires, owner of embattled Brazil builder OAS, dies",1
33135,33135,"U.S., North Korea clash at U.N. arms forum on nuclear threat",1
33136,33136,Headless torso could belong to submarine journalist: Danish police,1
33137,33137,North Korea shipments to Syria chemical arms agency intercepted: U.N. report,1
33138,33138,LexisNexis withdrew two products from Chinese market,1
33139,33139,Minsk cultural hub becomes haven from authorities,1
33140,33140,Vatican upbeat on possibility of Pope Francis visiting Russia,1
33141,33141,Indonesia to buy $1.14 billion worth of Russian jets,1
33142,33142,True,1
33143,33143, Donald Trump Sends Out Embarrassing New Year’s Eve Message; This is Disturbing,0
33144,33144, Drunk Bragging Trump Staffer Started Russian Collusion Investigation,0
33145,33145, Sheriff David Clarke Becomes An Internet Joke For Threatening To Poke People ‘In The Eye’,0
33146,33146, Trump Is So Obsessed He Even Has Obama’s Name Coded Into His Website (IMAGES),0
33147,33147, Pope Francis Just Called Out Donald Trump During His Christmas Speech,0
33148,33148, Racist Alabama Cops Brutalize Black Boy While He Is In Handcuffs (GRAPHIC IMAGES),0
33149,33149," Fresh Off The Golf Course, Trump Lashes Out At FBI Deputy Director And James Comey",0
33150,33150," Trump Said Some INSANELY Racist Stuff Inside The Oval Office, And Witnesses Back It Up",0
33151,33151," Former CIA Director Slams Trump Over UN Bullying, Openly Suggests He’s Acting Like A Dictator (TWEET)",0
33152,33152, WATCH: Brand-New Pro-Trump Ad Features So Much A** Kissing It Will Make You Sick,0
33153,33153," Papa John’s Founder Retires, Figures Out Racism Is Bad For Business",0
33154,33154, WATCH: Paul Ryan Just Told Us He Doesn’t Care About Struggling Families Living In Blue States,0
33155,33155, Bad News For Trump — Mitch McConnell Says No To Repealing Obamacare In 2018,0
33156,33156," WATCH: Lindsey Graham Trashes Media For Portraying Trump As ‘Kooky,’ Forgets His Own Words",0
33157,33157, Heiress To Disney Empire Knows GOP Scammed Us – SHREDS Them For Tax Bill,0
33158,33158, Tone Deaf Trump: Congrats Rep. Scalise On Losing Weight After You Almost Died,0
33159,33159, The Internet Brutally Mocks Disney’s New Trump Robot At Hall Of Presidents,0
33160,33160, Mueller Spokesman Just F-cked Up Donald Trump’s Christmas,0
33161,33161, SNL Hilariously Mocks Accused Child Molester Roy Moore For Losing AL Senate Race (VIDEO),0
33162,33162, Republican Senator Gets Dragged For Going After Robert Mueller,0
33163,33163," In A Heartless Rebuke To Victims, Trump Invites NRA To Xmas Party On Sandy Hook Anniversary",0
33164,33164, KY GOP State Rep. Commits Suicide Over Allegations He Molested A Teen Girl (DETAILS),0
33165,33165, Meghan McCain Tweets The Most AMAZING Response To Doug Jones’ Win In Deep-Red Alabama,0
33166,33166, CNN CALLS IT: A Democrat Will Represent Alabama In The Senate For The First Time In 25 Years,0
33167,33167, White House: It Wasn’t Sexist For Trump To Slut-Shame Sen. Kirsten Gillibrand (VIDEO),0
33168,33168, Despicable Trump Suggests Female Senator Would ‘Do Anything’ With Him For Campaign Money (TWEET),0
33169,33169, Accused Child Molesting Senate Candidate Roy Moore Sides With Putin Over Reagan (VIDEO),0
33170,33170," WATCH: Fox Host Calls For A ‘Cleansing’ Of The FBI, And To Arrest Everyone Investigating Trump",0
33171,33171, Liberal Group Trolls Trump At Roy Moore Rally In The Best Possible Way (VIDEO),0
33172,33172," Don Jr. Tries To Mock Al Franken’s Resignation, Backfires Immediately",0
33173,33173," BREAKING: Cop Finally Gets His Due, Walter Scott’s Killer Sentenced To Prison (DETAILS)",0
33174,33174, Watch: Is This Proof Trump Is Unfit for Service?,0
33175,33175," Trump Completely SCREWS The Middle East Peace Process, Just Another Wednesday For Him",0
33176,33176, Trump Only Cares About Trump; Why He Is Recognizing Jerusalem Today,0
33177,33177, Watch: Trump Supporting Coal CEO Upset Trump Is Wiping Out ‘Thousands’ Of Coal Mining Jobs,0
33178,33178," Sitting GOP Senator Has Had ENOUGH, Donates To Alabama Democrat For Senate (IMAGE)",0
33179,33179, Republican National Committee: Better A Pedophile Than A Democrat In The U.S. Senate,0
33180,33180, Donald Trump’s Eating Habits Could Be Dramatically Affecting His Wellbeing And Our Safety,0
33181,33181," John McCain Wanted Another 74 Twitter Followers, But His Plan Backfired Miserably (TWEETS)",0
33182,33182, This Sarah Huckabee Sanders Tweet About Attacking The FBI Hasn’t Aged Well,0
33183,33183, FBI Agents Destroy Donald Trump After He Attacks The Agency And James Comey,0
33184,33184, ‘Ghost Of Witness Flipped’: Hilarious SNL Skit Takes Trump Into His Own Private Holiday Hell (VIDEO),0
33185,33185, Leaked Email Proves Trump Officials Aware Russia Had ‘Thrown The USA Election’ To Trump,0
33186,33186, Trump Just Admitted He Knew Flynn Lied To The FBI Before He Asked Comey To Drop The Investigation,0
33187,33187, Watch This Awesome Mashup of Michael Flynn Leading The ‘Lock Her Up’ Chant As He Goes Off To Court (VIDEO),0
33188,33188, White House Panics Knowing Flynn Is Going To Take Them Down,0
33189,33189, BREAKING: Michael Flynn CRACKS – Will Testify To Mueller Against Trump Himself,0
33190,33190, Trump Gets An Epic F**ck You From Britain Over His White Supremacist Retweets,0
33191,33191, This Hilarious Campaign Ad Shows Voters How They Can Avoid Scandalous Elected Officials,0
33192,33192, Joe Scarborough: It’s Not Our Imagination – Trump Really Is Losing His Mind (VIDEO),0
33193,33193, Sources Confirm Robert Mueller’s Office Interviewed Jared Kushner Several Weeks Ago,0
33194,33194, Trump Sends Crazy-Time Tweet To The Wrong Account After Losing His Sh*t Over World Leader’s Remarks,0
33195,33195, Americans Once Elected A President After He Was Accused Of Raping A 13-Year-Old Girl,0
33196,33196," Trump’s Biggest KKK Fan Is Back, And He Just LOVED Those Anti-Muslim Tweets This Morning",0
33197,33197, Trump Spent The Night Retweeting A White Supremacist Convicted Criminal,0
33198,33198, Sean Hannity Is Throwing A Stage-4 Temper Tantrum Over The Photo He Posed For (IMAGE),0
33199,33199, Democrats Give Trump A Big F**ck You After He Attacks Them In Insane Twitter Rant,0
33200,33200, Trump Wakes Up To Scream At Black People After Hurling A Racial Slur Yesterday,0
33201,33201, Trump Supporters Object To Prince Harry’s Recent Engagement For Terrible Reasons (TWEETS),0
33202,33202," While Honoring Native American Code Talkers, Trump Called Elizabeth Warren ‘Pocahontas’ (VIDEO)",0
33203,33203, Pro-Trump Group Is Now Using Pictures Of An Obama Rally To Make Trump Look Popular,0
33204,33204, Breitbart Editor To CNN Host: A Song By Ringo Starr Proves Roy Moore Isn’t A Pedo (VIDEO),0
33205,33205, Former Obama Photographer Takes Trolling Trump To A Whole New Level (TWEETS),0
33206,33206," Just Back From A Golfing Vacay, Trump Says He’s Done More Than Any President Ever",0
33207,33207," Two Weeks Before Election, Trump Still Defends Accused Child Molester Because TAXES, Y’all",0
33208,33208, Principles Over Power: Why Republicans Need To Do What’s Right To Remain Relevant,0
33209,33209, Trump: Everything You Heard Me Say On The Access Hollywood Tape Never Happened,0
33210,33210, CNN BLISTERS Trump After He Attacks Them For Bad Representation: ‘That’s Your Job’ (TWEETS),0
33211,33211, Sean Hannity Gets Wrecked For Yelling At Time Magazine For Calling Out Trump’s Lie,0
33212,33212, Time Magazine Humiliates Trump After He Lies About Award,0
33213,33213," Ivanka Defends Malia Obama From Attacks, Her Dad’s Fans Won’t Stop: ‘She Looks Like A Baboon’",0
33214,33214, Trumpsters Launch Insane Conspiracy Theory About The Boot On John McCain’s Foot,0
33215,33215," Gay GOP Operative Endorses Doug Jones Over ‘Bigoted, Deviant’ Roy Moore In Senate Race (VIDEO)",0
33216,33216, WATCH: Retired Alabama Cop: We Were Told To Keep Roy Moore Away From High School Cheerleaders,0
33217,33217, New York Times Reports There’s An Actual Russian Agent In Congress And He Has A Code Name,0
33218,33218, Fox News Bans Gene Simmons For Life For Harassing Staff Off Camera,0
33219,33219, WATCH: Nicolle Wallace Takes Trump To The Woodshed For Backing Pedophile Moore,0
33220,33220, Pastor Goes Full Y’all Qaeda Defending Roy Moore: He Only Wanted Teen Girls For Their ‘Purity’,0
33221,33221, Trump’s National Security Adviser Reportedly TRASHED Him – This Is Epic,0
33222,33222, Trump’s Favorite News Channel Tries To Soothe His Battered Ego – Gets Taken To The Cleaners,0
33223,33223, Texas Governor Just Broke With Trump; This Is Unprecedented,0
33224,33224, Conservative ‘Christian’ Leader Kept A Sexual Assault Secret For A Republican Lawmaker,0
33225,33225, GOP Senator Caught On Hot Mic Trashing His Own Party Over Roy Moore And Donald Trump (VIDEO),0
33226,33226, Donald Trump Is Destroying The Country’s Reputation And Here’s Proof,0
33227,33227, Trump Just Got His P*ssy Handed To Him By New Zealand’s Female Prime Minister,0
33228,33228, Chaos Ensues After Man Accidentally Shoots Himself And Wife In Church During Gun Safety Talk,0
33229,33229, New Accuser Confirms She Got Roy Moore Banned From The Mall (VIDEOS),0
33230,33230, Roy Moore Is Asking People To Snitch On The Media And He’s Getting Trolled HARD (TWEETS),0
33231,33231, Trump Admin. Tosses Out Another Obama Rule – His Sons Can Be Even Worse Douchebags Now,0
33232,33232, The Internet Lights Up After The Pentagon Accidentally Retweets A Call For Trump To Resign,0
33233,33233, Anti-Gay GOP Rep Gets BUSTED For Having Inappropriate Relations With A Man In His State Office,0
33234,33234, That Time Trump Mocked Marco Rubio For Drinking Water Just Came Back To Haunt Him,0
33235,33235, WATCH: Corporate CEOs SHOCK Trump’s Economic Adviser With Truth About GOP Tax Cuts,0
33236,33236, Texas Sheriff Threatens To Jail Truck Owner For Anti-Trump Sticker (SCREENSHOTS),0
33237,33237, WATCH: Delusional Trump Fans Lash Out At Fox Host For Reporting Facts Of Uranium One Deal,0
33238,33238, Roy Moore Supporting Republican LOSES It After Being Called An Extremist,0
33239,33239, That Story Trump Just Told The Press About Obama And Air Force One NEVER Happened,0
33240,33240, This 4-Year Old Tweet From Donald Trump Shows Us He’s AT LEAST As Perverted As Roy Moore,0
33241,33241, OOPS: Trump Judicial Nominee Didn’t Tell Congress About Marriage To White House Attorney,0
33242,33242, Trump Laughs After Philippine Leader Calls Journalists ‘Spies’ In Country Where Journalists Are Routinely Murdered,0
33243,33243, Watch: Joe Biden Just Wrecked Trump In Six Words And It’s Hilarious,0
33244,33244, BUSTED: Leaked Documents Prove Trump Took Laundered Money From Russian Bank,0
33245,33245," Perverted GOP State Rep. Corners Lobbyist, Tries To Force Her To Help With His ‘Raging B**ner’",0
33246,33246, All Of Roy Moore’s Former Colleagues Knew He Liked ‘Dating’ Teenage Girls,0
33247,33247, WATCH: Christian Right Founder Condemns Them For Supporting Nazis And Sexual Misconduct,0
33248,33248, Conservative ‘Christian’ Leader Defends Pedophile GOP Candidate Roy Moore,0
33249,33249, Trump Throws Intelligence Community Under The Bus To Side With Putin Despite Strong Evidence Of Russian Meddling,0
33250,33250, This Old Mike Pence Tweet Sure Is Uncomfortable Now That The G In MAGA Means Grope,0
33251,33251, Sean Hannity Just Said Child Molestation Is OK If It’s ‘Consensual’ (VIDEO),0
33252,33252, Newsweek Just Made Their BEST Cover Ever And People Are Freaking Out,0
33253,33253, Alabama Republican Just Defended Pedophilia Using The Bible,0
33254,33254, GOP Senate Candidate Turns Out To Be A Disgusting Child Molester,0
33255,33255, Senate Democrats Have Been Sneaking Around Behind GOP’s Back To Unravel Trump Administration,0
33256,33256, Sunday’s Massacre In Texas Bumped Columbine Out Of The Top Ten Deadliest US Mass Shootings,0
33257,33257, Sean Hannity Barely Spends 6 Seconds On Last Night’s Drubbing – Revisits Trump ‘Victory’ Instead,0
33258,33258," Maine Voters Tell Trump To Go F*ck Himself, Expand Medicaid Through Obamacare",0
33259,33259, WATCH: Rick Santorum Torches Trump For Not Taking Responsibility For Electoral Bloodbath,0
33260,33260," Trump Seething After Humiliating Virginia Elections, Throws Ed Gillespie Under The Bus",0
33261,33261, The Resistance Just Gave Trump A Huge F**CK YOU On Election Night,0
33262,33262, Trump’s Justice Dept. Realizes Prosecuting Woman For Laughing Is Stupid – Drops Case Entirely,0
33263,33263, Trump Jr. Goes Full Dumba** On Twitter By Promoting Wrong Day Of Virginia Election,0
33264,33264, Trump Just Openly Called For A Third World War (VIDEO),0
33265,33265, OOPS: Trump Agrees That People Like Him Should Be Treated ‘Harshly’ For Milking Their Country,0
33266,33266," Miss Texas Gave A VERY Unexpected Answer When Asked About Trump, And Republicans Are Furious",0
33267,33267, Trump Is Trying To Make Facebook Give Him Personal Info Of People Who Criticize Him,0
33268,33268, Multiple Witnesses Confirm: The Pee Pee Tapes Are Real,0
33269,33269," Fox News Just Completed Transformation Into Safe Space For Fragile, Snowflakey Donald Trump",0
33270,33270, Trump Tells Japanese Diplomats He Never Knew There Were So Many Countries In The World,0
33271,33271, Latest From Conservatives: God Was Answering Victims’ Prayers By Letting Them Get Shot,0
33272,33272, University Of Texas Police Kick Humiliated Nazis Off Campus Before They Could Start Trouble,0
33273,33273, Russian Lawyer Drops Bomb On Donald Trump Jr.; Alleges Direct Pay-To-Play Attempt,0
33274,33274, WATCH: Republican Lawmaker Claims Forcing Women To Have Babies Will Help The Economy,0
33275,33275, Someone Tried To Cash In On Antifa With These $375 Jackets And Twitter Had A Field Day,0
33276,33276, Senator Delivers SCATHING Rebuke To His GOP Colleagues – ‘No One Is Safe’ Because Of You,0
33277,33277, A Reminder Of How Much The NRA Has Spent On Trump In Wake Of ANOTHER Mass Shooting,0
33278,33278," 27 People Murdered In Texas Mass Shooting, And Trump’s Response Is Classic Racist",0
33279,33279, Trump Went To Japan And Immediately Proved He Knows Zilch About How Missiles Work,0
33280,33280, The Walls Close In On Trump As His Disgraced National Security Adviser Faces Indictment From Team Mueller,0
33281,33281, Former Watergate Prosecutor: Mueller Could Gag Trump On Russia,0
33282,33282, GOP Lawmaker Links Abortion To The Economy In One Bizarre And Horribly Offensive Rant (VIDEO),0
33283,33283, Hawaiians Had The Perfect Signs To Infuriate Trump When He Landed There,0
33284,33284, Trump Wants The Supreme Court To Punish Lawyers Who Win Cases Against His Administration,0
33285,33285, Hypocrite Ivanka Trump HUMILIATED For Calling For End To Sexual Harassment While Predator Dad Is In Japan With Her,0
33286,33286," After Pulling NFL-Related Ads, Papa John’s Gets An Unlikely Sponsor Of Their Own: Nazis",0
33287,33287," Mike Pence Gets A Special Gift In His Office Mail Every Month, And He Probably Burns It (VIDEO)",0
33288,33288," With Just Two Words, GOP Congressman ADMITS He Doesn’t Answer To His Constituents",0
33289,33289, One Hero Made Donald Trump Panic And Made Twitter Celebrate (DETAILS),0
33290,33290, Sarah Huckabee Sanders SHREDDED By L.A. Times For Truth-Twisting – This Is Brilliant,0
33291,33291, Trump’s Energy Secretary Has An Idea For Stopping Sexual Assault – This Is INSANE,0
33292,33292," Jeff Sessions: Oh, You Mean THAT Russian Contact. I Remember Now!",0
33293,33293," ‘Alt-Right’ White House Reporter Gets Fooled By Fake Tweet, Reports Upcoming Civil War",0
33294,33294, Papa John Attacks The NFL And First Amendment After His Sh*tty Pizza Loses Him A Small Fortune,0
33295,33295, Trump Is Literally Sabotaging The Case Against The NYC Terrorist By Not Keeping His Mouth Shut,0
33296,33296, 4 Reasons Why This Little-Known Trump Aide Is More Dangerous To Trump Than Paul Manafort,0
33297,33297, Former Ambassador Accuses Trump Of Violating Constitution Every Time A Diplomat Visits,0
33298,33298, Trump Is Throwing Jared Kushner Under The Bus Over Mueller Indictments,0
